name,trade_date,open,high,low,close,volume,OpenInterest,CCI,MACD,RSI
Brent oil,2017/11/24,63.13,63.57,62.91,63.34,150534,587026,27.30546242,1.117947457,63.49615065
Brent oil,2017/11/27,63.58,63.58,62.7,63.31,265922,605569,22.11684365,1.099903158,63.24586896
Brent oil,2017/11/28,63.33,63.44,62.71,63.03,300440,612678,15.63198641,1.050895195,60.83562444
Brent oil,2017/11/29,63.02,63.59,61.93,62.62,441956,618037,1.235368066,0.967816077,57.38694704
Brent oil,2017/11/30,62.52,63.41,62.15,62.66,416613,631497,-1.801416991,0.894887239,57.6392481
Brent oil,2017/12/1,62.74,64.32,62.59,63.7,308154,645235,26.19712333,0.910514079,63.66319576
Brent oil,2017/12/4,63.5,63.68,62.31,62.47,250521,629824,-1.272108246,0.814261443,53.90055665
Brent oil,2017/12/5,62.45,63.15,62.12,62.68,219338,589810,-7.545603567,0.746322638,55.16470403
Brent oil,2017/12/6,62.64,62.93,61.13,61.2,314261,577330,-60.68329586,0.566526449,45.66133244
Brent oil,2017/12/7,61.3,62.26,61.15,62.1,238964,540993,-57.96934387,0.49099922,51.1702514
Brent oil,2017/12/8,62.08,63.64,62.01,63.39,362429,515543,42.94531183,0.529136015,57.7776655
Brent oil,2017/12/11,63.29,64.93,62.99,64.75,488007,508521,164.1713335,0.661475258,63.40050864
Brent oil,2017/12/12,64.66,65.83,63.07,63.86,508993,455375,153.1819849,0.68662452,57.96070564
Brent oil,2017/12/13,63.8,64.32,62.36,62.78,354367,385663,37.81060735,0.612349731,52.11700074
Brent oil,2017/12/14,62.07,62.86,61.47,62.76,194032,479504,-49.29172547,0.545583446,52.01241978
Brent oil,2017/12/15,62.68,63.05,62.5,62.69,151530,488186,-13.52619665,0.481472158,51.6219742
Brent oil,2017/12/18,62.78,63.31,62.53,62.9,192336,504523,-0.573008438,0.442507791,52.76748829
Brent oil,2017/12/19,62.9,63.28,62.79,63.1,73123,542019,12.42491195,0.422891745,53.88735848
Brent oil,2017/12/20,63.43,64.15,63.3,64.05,204160,582570,99.5491904,0.478487245,58.87515991
Brent oil,2017/12/21,64.02,64.46,63.78,64.15,165044,610231,125.7657711,0.524569335,59.37331165
Brent oil,2017/12/22,64.19,64.76,63.92,64.53,130895,627877,146.9418129,0.585008928,61.29209264
Brent oil,2017/12/26,64.74,66.54,64.48,66.2,126506,642387,247.8531572,0.758914491,68.36368785
Brent oil,2017/12/27,66.19,66.38,65.46,65.92,228212,654306,218.2116135,0.864180507,66.1805833
Brent oil,2017/12/28,66.01,66.32,65.71,66.2,183704,661939,187.1586222,0.959141853,67.30496944
Brent oil,2017/12/29,66.15,66.98,66.15,66.62,157948,656277,182.2465604,1.05611565,68.97140099
Brent oil,2018/1/2,66.55,67.29,66.24,66.55,211739,652480,162.4595941,1.11447272,68.34615167
Brent oil,2018/1/3,66.54,68.03,66.4,67.98,260862,631709,169.6875484,1.261567602,73.6094229
Brent oil,2018/1/4,67.89,68.27,67.62,68.06,246148,619637,161.0720117,1.368817807,73.87117355
Brent oil,2018/1/5,67.97,68.11,67.26,67.79,183452,600783,126.8598744,1.41570822,71.30082569
Brent oil,2018/1/8,67.8,67.99,67.44,67.92,210348,599424,109.9788211,1.446682667,71.80943575
Brent oil,2018/1/9,68,69.29,67.7,69.16,319922,570832,124.6364694,1.553381363,76.15102115
Brent oil,2018/1/10,69.12,69.37,68.75,69.1,290542,537151,122.3592259,1.614488531,75.54475524
Brent oil,2018/1/11,69.15,70.05,69,69.11,341936,503711,117.9964212,1.644763508,75.579651
Brent oil,2018/1/12,69.15,69.93,68.59,69.81,302098,465090,102.0663745,1.705579932,77.95137888
Brent oil,2018/1/15,69.88,70.37,69.55,70.22,173464,442782,101.5726309,1.766497871,79.22412786
Brent oil,2018/1/16,70.05,70.13,68.83,69.32,322952,440381,70.60597442,1.7222997,69.71133467
Brent oil,2018/1/17,69.35,69.59,68.55,69.45,280419,419658,53.62487934,1.678414527,70.26670058
Brent oil,2018/1/18,69.19,69.24,68.41,68.77,204245,479564,35.13188726,1.570659311,63.68845559
Brent oil,2018/1/19,68.61,68.67,67.9,68.27,164215,484651,16.19165213,1.428450417,59.29294549
Brent oil,2018/1/22,68.54,69.11,68.03,68.86,161595,506693,20.36609929,1.347820083,62.5752173
Brent oil,2018/1/23,68.88,69.81,68.72,69.42,297329,525122,30.7625599,1.31396076,65.42485454
Brent oil,2018/1/24,69.54,70.42,69.11,70.26,250177,582344,41.82842912,1.339467436,69.21181151
Brent oil,2018/1/25,70.53,70.78,69.55,69.59,277003,604286,38.49044455,1.290739419,63.26016819
Brent oil,2018/1/26,69.69,70.44,69.62,69.94,232715,609573,34.84002436,1.265773144,64.95549911
Brent oil,2018/1/29,70.18,70.27,68.75,69.16,353738,619070,15.14114168,1.169565686,58.47915856
Brent oil,2018/1/30,69.01,69.1,68,68.11,356664,621039,-16.49413103,0.997100404,51.09395227
Brent oil,2018/1/31,67.99,69,67.81,68.88,290975,622213,-14.25045456,0.912039566,55.52924351
Brent oil,2018/2/1,69,69.97,68.81,69.78,336923,619563,15.26327108,0.906797718,60.08567488
Brent oil,2018/2/2,70,70.02,67.96,68.23,307134,619898,-14.84400226,0.768710256,50.49085339
Brent oil,2018/2/5,68.15,68.46,66.9,66.91,335637,598047,-65.3349939,0.546462697,44.0409974
Brent oil,2018/2/6,67.02,67.6,66.53,67.22,328847,560630,-77.47680441,0.390838967,45.79233727
Brent oil,2018/2/7,67.2,67.72,65.16,65.35,567758,544513,-116.0042817,0.115283748,38.05521817
Brent oil,2018/2/8,65.28,65.6,64.1,64.31,346318,488637,-162.449292,-0.18488383,34.55808218
Brent oil,2018/2/9,64.44,64.64,61.77,62.71,399495,457424,-203.7670188,-0.545586249,29.99171407
Brent oil,2018/2/12,62.5,64.4,62.5,62.66,349667,415345,-178.5125401,-0.825958955,29.85893479
Brent oil,2018/2/13,62.85,63.1,61.76,62.61,367263,383168,-178.8385652,-1.040200147,29.7172503
Brent oil,2018/2/14,62.84,64.58,61.95,64.35,349099,353897,-124.2789315,-1.057395382,40.32875634
Brent oil,2018/2/15,64.15,64.81,62.79,64.2,165650,436428,-101.4101553,-1.070783154,39.7712824
Brent oil,2018/2/16,64.33,64.87,63.86,64.6,137708,433481,-75.71765394,-1.03716066,42.07092197
Brent oil,2018/2/19,64.61,65.61,64.52,65.33,89540,443887,-47.824638,-0.940765137,46.11458486
Brent oil,2018/2/20,65.4,65.56,64.56,64.91,207573,448045,-45.33744726,-0.888024883,44.20279915
Brent oil,2018/2/21,64.84,65.26,64.21,64.83,202207,497995,-44.99097871,-0.842965996,43.83006566
Brent oil,2018/2/22,64.68,66.29,64.37,65.91,202288,514514,-16.13970504,-0.711903152,49.96413274
Brent oil,2018/2/23,66.01,67.1,65.57,66.9,184365,534017,19.85880186,-0.522131373,54.83334448
Brent oil,2018/2/26,67.02,67.67,66.49,67.35,269161,540141,42.39503988,-0.331602129,56.88708973
Brent oil,2018/2/27,67.36,67.42,66.22,66.33,286282,542874,29.22197916,-0.259915659,51.20376024
Brent oil,2018/2/28,66.29,66.8,64.5,64.75,356644,549678,-5.150624356,-0.326828931,43.88919768
Brent oil,2018/3/1,64.57,65.04,63.19,64.2,340966,541386,-32.92669948,-0.419403956,41.65830643
Brent oil,2018/3/2,64.07,64.64,63.2,64.56,266382,529687,-26.10183682,-0.458436766,43.6763747
Brent oil,2018/3/5,64.65,65.88,64.1,65.56,261060,508221,8.198471758,-0.404021597,48.95799007
Brent oil,2018/3/6,65.74,66.16,65.3,65.53,199793,509505,25.69883946,-0.359177557,48.81011603
Brent oil,2018/3/7,65.23,65.8,63.83,64.58,332906,498677,-1.10841397,-0.395733622,44.25197212
Brent oil,2018/3/8,64.51,64.56,63.43,63.87,294786,480678,-28.21541278,-0.476502806,41.15842744
Brent oil,2018/3/9,63.93,65.63,63.69,65.49,286492,433554,4.526139154,-0.405122504,49.78432704
Brent oil,2018/3/12,65.5,65.86,64.18,64.95,240034,402202,3.811476,-0.387657909,47.29545285
Brent oil,2018/3/13,64.79,65.56,63.93,64.62,250348,415914,-19.65456673,-0.395881854,45.7889302
Brent oil,2018/3/14,64.69,65.06,63.92,64.75,206818,437178,-35.27206484,-0.387443272,46.5117479
Brent oil,2018/3/15,64.75,65.22,64.45,64.82,169144,454659,-24.30360815,-0.370832493,46.92213492
Brent oil,2018/3/16,65.01,66.26,64.75,65.86,246997,454097,42.05933682,-0.270629376,52.72552674
Brent oil,2018/3/19,66.02,66.19,65.21,65.86,220342,470207,55.77860133,-0.189038565,52.72552674
Brent oil,2018/3/20,65.94,67.6,65.91,67.3,277840,494656,166.3390266,-0.008088059,59.7861442
Brent oil,2018/3/21,67.31,69.44,67.17,69.42,401317,522448,287.4396135,0.30289126,67.48545308
Brent oil,2018/3/22,69.25,69.3,68.12,68.3,329960,565656,227.3922956,0.453739545,60.85643258
Brent oil,2018/3/23,68.57,69.92,68.32,69.75,336585,569546,235.6183412,0.682424217,65.57153869
Brent oil,2018/3/26,69.95,70.4,69.11,69.52,267754,586326,224.0068402,0.835468628,64.2494965
Brent oil,2018/3/27,69.6,70.4,68.79,68.89,299889,595653,178.4645029,0.895597797,60.64282366
Brent oil,2018/3/28,69.05,69.46,67.97,69,380310,610439,127.0044401,0.941276231,61.05391436
Brent oil,2018/3/29,69.03,69.77,68.22,69.35,299617,621315,122.7843334,0.994257611,62.39966765
Brent oil,2018/4/2,69.32,70.04,67.49,67.57,190053,620465,76.03651809,0.882442366,52.46971879
Brent oil,2018/4/3,67.63,68.46,67.62,68.18,232257,614545,54.91714707,0.833442475,55.10632006
Brent oil,2018/4/4,68.15,68.28,66.69,68.28,361479,611532,35.5841419,0.793531535,55.54171327
Brent oil,2018/4/5,68.36,68.93,67.73,68.5,270818,615391,53.36033698,0.770769043,56.54031064
Brent oil,2018/4/6,68.09,68.62,66.86,66.93,296092,606587,7.406929387,0.618909324,48.21694386
Brent oil,2018/4/9,67.1,68.8,67,68.6,257496,593835,28.54527531,0.626097187,55.68920273
Brent oil,2018/4/10,68.46,71.34,68.46,71.04,452335,565866,100.1994327,0.819237567,63.88836407
Brent oil,2018/4/11,71.03,73.09,70.57,71.95,495410,538820,134.7352579,1.03381493,66.38646674
Brent oil,2018/4/12,72.09,72.49,71.1,72.2,330212,485704,114.6812344,1.210092751,67.06062487
Brent oil,2018/4/13,71.94,72.88,71.56,72.62,328504,472984,107.6295178,1.367916198,68.21401761
Brent oil,2018/4/16,72.7,72.85,71.11,71.57,297437,455326,78.52204597,1.392217574,62.33730352
Brent oil,2018/4/17,71.65,71.89,70.83,71.7,315036,434424,57.61056958,1.405761756,62.76501495
Brent oil,2018/4/18,71.05,73.26,71.04,73.2,207122,465286,76.72832784,1.520011338,67.36963653
Brent oil,2018/4/19,73.11,74.06,72.78,72.93,268902,480558,90.89388545,1.570662591,65.79247501
Brent oil,2018/4/20,73.18,73.49,72.2,73.02,278873,510229,75.57887335,1.599626819,66.07755227
Brent oil,2018/4/23,73.1,74.41,72.47,74.32,241580,546350,92.6009924,1.707793928,69.97046811
Brent oil,2018/4/24,74.38,74.65,72.88,73.07,295175,583671,83.13804925,1.6733631,62.53876307
Brent oil,2018/4/25,73.26,73.38,72.39,73.28,271357,595534,64.99340881,1.644069852,63.24505369
Brent oil,2018/4/26,73.38,74.16,73.32,73.9,296999,600823,79.6745195,1.651842153,65.32374769
Brent oil,2018/4/27,73.85,74.14,73.45,73.7,308157,610254,72.35977239,1.623152734,64.06505713
Brent oil,2018/4/30,73.74,75.61,72.81,74.7,403899,626621,79.19201459,1.661949881,67.44296231
Brent oil,2018/5/1,74.65,74.98,72.74,73.38,360973,648042,51.9922521,1.568107762,59.49316293
Brent oil,2018/5/2,73.28,73.63,72.38,73.07,347055,616068,26.22407282,1.451985215,57.77089362
Brent oil,2018/5/3,73.07,74.09,72.47,73.68,382135,601840,30.02663321,1.393120141,60.21174704
Brent oil,2018/5/4,73.74,75.08,73.24,75,289860,590654,47.07308629,1.436423913,64.93491589
Brent oil,2018/5/7,75,76.34,74.83,75.56,230472,577053,64.96031708,1.498654231,66.73882625
Brent oil,2018/5/8,75.6,76.18,73.1,75.95,519797,558160,46.70348999,1.561442608,67.974482
Brent oil,2018/5/9,76.19,77.43,76.08,77.38,364746,513197,89.728371,1.706915638,72.07146524
Brent oil,2018/5/10,77.44,78,76.51,77.53,314193,494274,92.56222822,1.813404016,72.46932028
Brent oil,2018/5/11,77.55,77.6,76.95,77.18,261802,465255,84.02460636,1.84824928,69.96483772
Brent oil,2018/5/14,77.05,78.53,76.55,78.52,290126,452840,91.04668084,1.961381618,73.7107942
Brent oil,2018/5/15,78.42,79.47,77.9,78.13,390915,447969,95.1221319,1.996555027,70.93776318
Brent oil,2018/5/16,77.98,79.27,77.55,79.27,283646,462918,90.7800545,2.092299948,74.01506567
Brent oil,2018/5/17,79.15,80.42,79.06,79.49,227161,459069,104.6174497,2.161019758,74.57458074
Brent oil,2018/5/18,79.49,79.8,78.34,78.72,229615,451054,79.4813243,2.128808558,68.97644174
Brent oil,2018/5/21,78.61,79.64,78.13,79.41,199148,459068,75.94282659,2.134354672,71.07206558
Brent oil,2018/5/22,79.52,80.5,79.23,79.44,266405,475730,83.63506897,2.11676995,71.16327182
Brent oil,2018/5/23,79.52,79.88,78.31,79.71,232239,489933,65.49655178,2.100408473,72.01835347
Brent oil,2018/5/24,79.8,79.82,78.64,78.88,220784,484698,55.28722231,1.997442547,65.5805776
Brent oil,2018/5/25,78.85,78.94,76.05,76.45,284118,491102,4.665044043,1.700162205,51.1612068
Brent oil,2018/5/28,76.15,76.18,74.53,75.34,100317,494988,-42.10575335,1.35932818,46.16764755
Brent oil,2018/5/29,75.82,76.23,74.66,75.54,295903,502898,-41.36303522,1.092756472,47.16823771
Brent oil,2018/5/30,75.5,77.96,74.91,77.86,435257,539597,-9.829458465,1.056522154,57.12391223
Brent oil,2018/5/31,77.65,79.18,76.96,77.61,466495,561702,10.49123404,0.996150285,55.90145021
Brent oil,2018/6/1,77.71,77.95,76.35,76.71,296571,549976,-17.14978513,0.865703376,51.61880078
Brent oil,2018/6/4,76.66,76.95,75.2,75.37,324286,540818,-49.35706347,0.646741229,45.97168322
Brent oil,2018/6/5,75.4,75.74,73.81,74.96,400846,531339,-74.74434294,0.435112866,44.37215047
Brent oil,2018/6/6,75.19,76.25,74.46,75.86,365652,522606,-56.09872354,0.336143489,48.59990703
Brent oil,2018/6/7,75.88,77.45,75.44,77.44,327984,499722,-22.28735599,0.380812571,55.05754578
Brent oil,2018/6/8,77.39,77.61,76.12,76.34,251826,480755,-25.30338437,0.323720682,50.31783272
Brent oil,2018/6/11,76.3,76.84,75.52,76.36,231283,466566,-38.64141024,0.276896886,50.40143657
Brent oil,2018/6/12,76.5,77.07,75.43,75.43,260327,460407,-45.81245936,0.162868022,46.48429186
Brent oil,2018/6/13,75.4,76.87,75.26,76.56,292469,448589,-35.35302183,0.161815573,51.42428227
Brent oil,2018/6/14,76.32,76.6,75.43,75.63,184446,491794,-45.09775069,0.084958918,47.53518168
Brent oil,2018/6/15,75.59,75.72,72.67,72.67,185404,489350,-124.7439682,-0.212349958,37.74959838
Brent oil,2018/6/18,72.75,75.08,72.11,75.08,197440,485605,-100.4194915,-0.250613609,47.26784763
Brent oil,2018/6/19,74.84,75.05,74,74.67,215296,492573,-73.6730231,-0.310442809,45.97979548
Brent oil,2018/6/20,74.65,75.35,73.73,73.91,268380,502493,-76.31316227,-0.41440651,43.60763237
Brent oil,2018/6/21,74.06,74.31,72.7,73.16,342854,500798,-106.6302541,-0.55096603,41.34095171
Brent oil,2018/6/22,73,75.6,72.98,75.33,355462,502475,-42.03140511,-0.478572879,49.51720563
Brent oil,2018/6/25,75,75,73.58,74.57,305342,516019,-52.20217145,-0.477027557,47.04398964
Brent oil,2018/6/26,74.57,76.55,73.97,76.48,325471,521063,6.647546902,-0.318015951,53.35009393
Brent oil,2018/6/27,76.41,78,76.11,77.13,390197,521452,71.62748752,-0.137958243,55.30087953
Brent oil,2018/6/28,77.35,78.2,77.07,77.55,426008,531136,91.44620424,0.038189058,56.56480413
Brent oil,2018/6/29,77.54,79.56,77.16,79.12,414942,532990,122.5256025,0.301003165,61.00375214
Brent oil,2018/7/2,78.55,78.95,77.16,77.49,265384,529642,87.09441941,0.373452928,54.74800472
Brent oil,2018/7/3,77.4,78.55,76.67,77.88,273456,522300,76.83428374,0.4570708,55.9129235
Brent oil,2018/7/4,77.89,78.28,77.61,78.16,97245,504212,84.81058819,0.539710776,56.77329914
Brent oil,2018/7/5,78.14,78.5,77.3,77.54,254024,501424,70.73491342,0.548847957,54.24874413
Brent oil,2018/7/6,77.57,77.68,76.36,77.29,315279,495848,42.62069677,0.529809019,53.22106562
Brent oil,2018/7/9,77.21,78.31,77.04,78.18,212186,474306,67.65227909,0.579851913,56.38847053
Brent oil,2018/7/10,78.25,79.51,78.15,78.86,261549,458063,97.64889464,0.666696325,58.68997744
Brent oil,2018/7/11,78.78,78.83,73.04,74.17,560842,448633,-33.3025915,0.353008085,42.16306428
Brent oil,2018/7/12,74.17,75.1,72.67,74.53,416412,421191,-75.33605699,0.13193601,43.47875516
Brent oil,2018/7/13,74.34,75.93,73.22,74.92,302426,387288,-57.83012763,-0.01166104,44.94002816
Brent oil,2018/7/16,74.92,75.37,71.52,71.87,330000,360024,-121.2671624,-0.367337806,36.90443228
Brent oil,2018/7/17,72.01,72.78,71.35,71.6,286435,342177,-144.4964177,-0.663354214,36.28588756
Brent oil,2018/7/18,71.74,73.28,71.19,73.06,287114,321718,-114.7304528,-0.771249073,41.95162469
Brent oil,2018/7/19,73.14,73.82,71.9,72.7,213619,358371,-101.7396946,-0.875710867,40.98386392
Brent oil,2018/7/20,72.71,73.52,72.35,73.07,160071,370296,-89.07283849,-0.918058873,42.45321046
Brent oil,2018/7/23,72.91,74.61,72.78,73.26,274512,379928,-67.95950065,-0.925618605,43.23478839
Brent oil,2018/7/24,73.34,74.38,72.99,74.15,209130,401658,-54.05807782,-0.849995961,46.87456533
Brent oil,2018/7/25,74.11,75.06,73.48,74.84,197213,416347,-32.03816288,-0.726018153,49.57410605
Brent oil,2018/7/26,74.81,75.3,74.32,75.06,210326,423783,-15.46775924,-0.603060973,50.43884902
Brent oil,2018/7/27,75.07,75.39,74.35,74.92,203340,435105,-10.52308624,-0.511022602,49.85296125
Brent oil,2018/7/30,74.94,75.79,74.64,75.35,203108,447501,6.58316503,-0.398787153,51.7083973
Brent oil,2018/7/31,75.45,75.62,73.85,74.19,288571,469138,-13.18669293,-0.398844426,46.68964787
Brent oil,2018/8/1,74.07,74.12,72.13,72.62,284022,467508,-62.78372262,-0.519586229,40.90312969
Brent oil,2018/8/2,72.42,73.75,71.84,73.39,226453,452386,-53.10345575,-0.546838794,44.53391047
Brent oil,2018/8/3,73.37,73.73,72.48,73.42,175359,435142,-37.85923249,-0.559565576,44.67652383
Brent oil,2018/8/6,73.21,74.47,73.08,73.67,200582,419656,-10.94415991,-0.543216866,45.92430442
Brent oil,2018/8/7,73.61,74.9,73.57,74.46,228992,418054,21.20001718,-0.461197599,49.77896536
Brent oil,2018/8/8,74.64,74.87,71.65,72.23,269509,406210,-31.35437304,-0.569573414,40.91330503
Brent oil,2018/8/9,72.16,72.89,71.86,72.03,197055,399036,-55.95608991,-0.663946792,40.22142234
Brent oil,2018/8/10,71.97,73.14,71.4,72.96,228741,380452,-41.85782181,-0.656131668,44.88852715
Brent oil,2018/8/13,73,73.09,71.04,72.83,220337,360464,-51.79120541,-0.652901795,44.36708283
Brent oil,2018/8/14,72.82,73.93,72.16,72.16,242747,349123,-38.33246392,-0.696378084,41.67979439
Brent oil,2018/8/15,72.57,72.76,70.67,71.16,147626,358646,-105.5483252,-0.802276851,37.98201273
Brent oil,2018/8/16,71.03,71.83,70.73,71.66,143351,368768,-113.724039,-0.836217175,40.80963506
Brent oil,2018/8/17,71.67,72.75,71.57,72.03,132198,374100,-75.25506224,-0.823763386,42.88488861
Brent oil,2018/8/20,72.06,72.96,71.66,72.44,166005,372176,-60.39176627,-0.771911975,45.17859145
Brent oil,2018/8/21,72.52,73.26,72.39,73.07,147689,373824,-22.21743656,-0.672234522,48.59472757
Brent oil,2018/8/22,73.07,75.26,72.97,75.2,163680,384297,89.48482292,-0.416564329,58.10103775
Brent oil,2018/8/23,75.07,75.18,74.58,75.07,171750,422105,114.9365893,-0.221876123,57.40330415
Brent oil,2018/8/24,75.13,76.74,75.06,75.75,213773,435956,154.6492594,-0.012569111,60.10230953
Brent oil,2018/8/27,75.83,76.64,75.71,76.56,83002,442830,158.7411378,0.216176486,63.10145715
Brent oil,2018/8/28,76.64,77.24,76.06,76.27,221288,447715,148.9039018,0.369795669,61.32408319
Brent oil,2018/8/29,76.34,77.75,76.01,77.69,242175,457122,158.541526,0.599214737,66.32572622
Brent oil,2018/8/30,77.65,78.32,77.51,77.75,260166,463991,165.2673976,0.776916688,66.52272781
Brent oil,2018/8/31,77.81,78.22,77.23,77.71,240820,492888,138.8778422,0.904097228,66.24449094
Brent oil,2018/9/3,77.69,78.44,77.3,78.01,110912,494329,126.3233384,1.017368623,67.34756864
Brent oil,2018/9/4,78.19,79.72,77.44,77.86,320446,492697,123.3438592,1.082554262,66.18300662
Brent oil,2018/9/5,77.82,78.09,76.91,77.12,277124,460796,81.36180997,1.062257491,60.61445735
Brent oil,2018/9/6,77.02,77.77,75.64,76.63,274791,437953,52.72366199,0.995161646,57.18349977
Brent oil,2018/9/7,76.69,77.1,75.88,77.1,208999,428388,46.14589449,0.968745679,59.54864937
Brent oil,2018/9/10,77.08,77.92,76.9,77.36,244533,421386,58.45409736,0.957750314,60.83742945
Brent oil,2018/9/11,77.38,79.54,77.36,79.5,280309,411119,86.56477208,1.108933428,69.46159749
Brent oil,2018/9/12,78.94,79.63,78.27,79.29,258562,424909,81.55549987,1.197992182,67.88184211
Brent oil,2018/9/13,79.23,79.28,77.44,78.02,230527,430220,49.88907291,1.152804685,59.12433575
Brent oil,2018/9/14,78.02,78.45,76.92,77.62,203642,456755,26.32070835,1.072355169,56.64557952
Brent oil,2018/9/17,77.61,78.41,77.28,77.53,149658,475505,21.05180308,0.989924862,56.07592546
Brent oil,2018/9/18,77.33,79.21,77.01,78.39,192553,473299,26.21267304,0.982665506,60.19520435
Brent oil,2018/9/19,78.53,79,77.97,78.85,236968,482597,31.67713949,1.002474666,62.23529175
Brent oil,2018/9/20,78.97,79.33,78.07,78.22,304599,497299,25.33234146,0.95631404,57.86138424
Brent oil,2018/9/21,78.21,79.57,77.68,78.22,294022,544621,21.06734598,0.909250142,57.86138424
Brent oil,2018/9/24,78.78,80.79,78.49,80.73,282713,560452,60.92033324,1.062242813,68.19102251
Brent oil,2018/9/25,80.55,81.81,80.48,80.89,338882,579813,85.969719,1.182767067,68.71744926
Brent oil,2018/9/26,80.94,81.56,80.52,81.18,283100,575515,82.38645351,1.286849978,69.69636577
Brent oil,2018/9/27,81.25,81.9,80.84,81.3,339933,573232,87.35680625,1.36330411,70.11313135
Brent oil,2018/9/28,81.44,83.41,81.29,82.95,350243,590669,117.0074695,1.539291774,75.16980224
Brent oil,2018/10/1,82.79,85.45,82.55,84.95,347526,589809,156.2065621,1.81917622,79.66169827
Brent oil,2018/10/2,84.95,85.38,84.31,84.64,268609,585925,155.0753073,1.992998207,77.32665401
Brent oil,2018/10/3,84.79,86.74,84.01,86.1,345222,564273,156.8097498,2.222938532,80.26120722
